number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_params_decision_threshold,params_params_feature_fraction,params_params_resampling,params_params_sample_rows,params_params_scale_pos_weight,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,user_attrs_acc_test,user_attrs_acc_val,user_attrs_decision_threshold,user_attrs_f1_test,user_attrs_f1_val,user_attrs_feature_fraction,user_attrs_pr_auc_test,user_attrs_pr_auc_val,user_attrs_prec_test,user_attrs_prec_val,user_attrs_rec_test,user_attrs_rec_val,user_attrs_resampling_strategy,user_attrs_roc_auc_test,user_attrs_roc_auc_val,user_attrs_sample_rows,state
2564,0.7109758951556283,2025-09-24 01:40:55.829168,2025-09-24 01:41:30.596942,0 days 00:00:34.767774,0.07550404209066847,dart,0.9521946293399395,6.18669092389106,depthwise,0.0003077494166503251,0.06283018353359893,3,12,0.6654415116579274,700,forest,0.6868358267790146,0.9755415208448894,none,0.9365057227305232,2.361817951528076,0.11139581558256126,weighted,0.7850768492933127,0.7980337115200038,0.872965503122121,0.8735667485667485,0.6868358267790146,0.7113282158641544,0.7109758951556283,0.9755415208448894,0.8280726090514934,0.8244591922697028,0.7797042325344212,0.7846074380165289,0.6539777587681779,0.6499786050492083,none,0.9280280490981818,0.9265699434080374,0.9365057227305232,COMPLETE
2565,0.38612143742255267,2025-09-24 01:41:30.745870,2025-09-24 01:41:31.918589,0 days 00:00:01.172719,0.34301805876809316,gbtree,0.4899307852915464,0.7987404165264325,depthwise,2.154990289293533,0.0005878126852551552,0,12,0.12262731788435406,400,,0.36216559873023263,0.5643997730471544,undersample,0.559510389228294,2.0498464891733286,,,,0.4602859765340541,0.23932848807452145,0.23925061425061425,0.36216559873023263,0.3862228462872718,0.38612143742255267,0.5643997730471544,0.7445363263769726,0.7409495785060193,0.23932848807452145,0.23925061425061425,1.0,1.0,undersample,0.8938256482018373,0.8929657916301663,0.559510389228294,COMPLETE
2566,0.6997180451127819,2025-09-24 01:41:32.069389,2025-09-24 01:41:35.230924,0 days 00:00:03.161535,0.03207204044424416,gbtree,0.25936941292790117,0.49353362212002483,lossguide,0.00026233144354995494,0.030960869340372565,1,12,0.4999424552980328,400,,0.6296009839156331,0.8447961839242597,none,0.9109376402512804,1.8195687719125604,,,,0.5441812696043605,0.8708158460436073,0.8691646191646192,0.6296009839156331,0.705002337540907,0.6997180451127819,0.8447961839242597,0.8186403733479608,0.8141292149994417,0.777319587628866,0.7759249609171444,0.6449957228400343,0.6371416345742404,none,0.9237537094908747,0.9237810276451786,0.9109376402512804,COMPLETE
2567,0.676056338028169,2025-09-24 01:41:35.385163,2025-09-24 01:41:36.257682,0 days 00:00:00.872519,0.14455818623052846,gbtree,0.4077788164458277,4.361262560670622,depthwise,0.4302244170562536,0.34387232753333086,3,8,0.7517688178596845,900,,0.37281401280107557,0.5261043257141582,none,0.9782744278513644,0.9043053600529442,,,,0.5354514788239078,0.8366260620329614,0.8398853398853399,0.37281401280107557,0.6722792607802874,0.676056338028169,0.5261043257141582,0.7446085865605532,0.7382904542251225,0.6465244865718799,0.6551585708550783,0.7001710863986313,0.6983311938382541,none,0.8965676697818389,0.8980214320342214,0.9782744278513644,COMPLETE
2568,0.7089256583546959,2025-09-24 01:41:36.411850,2025-09-24 01:41:37.700843,0 days 00:00:01.288993,0.00021562587032413424,gbtree,0.49051306748035156,0.08861147836477673,lossguide,0.022328364444247985,0.04242851596457577,2,6,0.40162302717116494,300,,0.6949158989305664,0.9935397774308079,none,0.9071855532036924,2.382680458575881,,,,0.390272226607112,0.8720442215170437,0.8721334971334971,0.6949158989305664,0.7102457116365323,0.7089256583546959,0.9935397774308079,0.8299980219135794,0.8229873901703086,0.7753036437246964,0.778403275332651,0.6552609067579127,0.6508344030808729,none,0.9282925584323596,0.9265651928133926,0.9071855532036924,COMPLETE
2569,0.6876876876876877,2025-09-24 01:41:37.849849,2025-09-24 01:42:25.338209,0 days 00:00:47.488360,8.959872188229633,dart,0.8297152686395401,0.6342346168715469,depthwise,77.04175077838748,0.00425035194912652,10,7,8.533320977980022,800,forest,0.667503430285183,0.8612662202488925,oversample,0.9371010757561045,1.0396130957537486,0.0027172894986026708,weighted,0.7432692910166779,0.45536405944454256,0.8474767120483161,0.8509418509418509,0.667503430285183,0.6863157894736842,0.6876876876876877,0.8612662202488925,0.7882626797417356,0.7794369836859518,0.675787728026534,0.6894623655913978,0.6971770744225834,0.6859221223791185,oversample,0.9083478178886475,0.907132525524945,0.9371010757561045,COMPLETE
2570,0.7071032385042046,2025-09-24 01:42:25.491525,2025-09-24 01:42:26.736018,0 days 00:00:01.244493,0.00018588408120680515,gbtree,0.6743575538044178,4.5442728022602195,depthwise,0.00018768141972834624,0.03491461442220686,1,10,10.820280227799175,700,,0.5075457132187662,0.8440578584405123,none,0.976042999136521,3.2627777287148163,,,,0.7865035424893139,0.8304841846657796,0.8324119574119574,0.5075457132187662,0.7062788222774034,0.7071032385042046,0.8440578584405123,0.8242963012602353,0.8182883266118336,0.6033333333333334,0.6076260762607626,0.8515825491873396,0.8455284552845529,none,0.9265348707395176,0.9242005483395461,0.976042999136521,COMPLETE
2571,0.6455053326561706,2025-09-24 01:42:26.884232,2025-09-24 01:42:27.902291,0 days 00:00:01.018059,0.07816511146865227,gbtree,0.6592085624343721,0.6157584780683658,lossguide,6.177320486747806,0.01523258861347019,1,3,0.12320844650838646,800,,0.5431161676133256,0.5206411924890351,none,0.8541431451344355,1.1572784296655783,,,,0.4276393673087213,0.8601699252738254,0.857084357084357,0.5431161676133256,0.6536511156186613,0.6455053326561706,0.5206411924890351,0.7893089008572596,0.7786370568785819,0.8026151930261519,0.7938788257339163,0.5513259195893926,0.543859649122807,none,0.9083770287442878,0.9054331370502792,0.8541431451344355,COMPLETE
2572,0.6639042357274402,2025-09-24 01:42:28.056136,2025-09-24 01:42:28.914495,0 days 00:00:00.858359,0.0012795693770832586,gbtree,0.4584607703495435,1.7779363578910174,depthwise,0.0020289365965290265,0.018802923546451918,2,7,0.2750108412676534,200,,0.6842303325478609,0.9021262158095517,oversample,0.9807408475734826,4.603622270841068,,,,0.5078503862805258,0.7734670897737742,0.7757985257985258,0.6842303325478609,0.6622920799633756,0.6639042357274402,0.9021262158095517,0.8043262732083674,0.7965787472750221,0.5148279952550415,0.5175879396984925,0.9281437125748503,0.9255455712451861,oversample,0.9196094229442955,0.9176968115217986,0.9807408475734826,COMPLETE
2573,0.5649801587301587,2025-09-24 01:42:29.068347,2025-09-24 01:42:30.391675,0 days 00:00:01.323328,0.04614826614214066,gbtree,0.9261582248101372,8.30686180959054,depthwise,81.25965304143348,0.0023528117396130624,2,4,0.43286277037346044,1000,,0.3436690418308771,0.8490828358939423,oversample,0.6303725074251623,2.325184191643465,,,,0.47421225850266646,0.6368103183539768,0.6408681408681409,0.3436690418308771,0.5631617828121153,0.5649801587301587,0.8490828358939423,0.7619380683177351,0.7526043823318278,0.39540110650069155,0.3977649729352191,0.9781864841745082,0.9747539580658965,oversample,0.903283403778981,0.9000518937684118,0.6303725074251623,COMPLETE
2574,0.5902380635722836,2025-09-24 01:42:30.540591,2025-09-24 01:42:32.258689,0 days 00:00:01.718098,0.015390604240332714,gbtree,0.9750994333898715,3.3138081004021815,lossguide,0.0016760078121124135,0.010612603298807267,1,6,38.48796978703095,600,,0.46792416413460935,0.6092626368269662,oversample,0.9529703307064061,3.134506277885569,,,,0.6267825998785297,0.676937250486232,0.6845823095823096,0.46792416413460935,0.5838607594936709,0.5902380635722836,0.6092626368269662,0.7054456189993572,0.7013796068724318,0.42203583682805945,0.4282130451563103,0.9469632164242943,0.9495079161317929,oversample,0.8858999516394858,0.8861792648693756,0.9529703307064061,COMPLETE
2575,0.6316571711667079,2025-09-24 01:42:32.410605,2025-09-24 01:42:33.632022,0 days 00:00:01.221417,0.025132027326229916,gbtree,0.2328859515088802,9.41375514179369,lossguide,3.159762223156877,0.0038876270352844735,5,10,51.49280053081319,500,,0.6653977352550217,0.7495748966953294,oversample,0.7493857482686787,1.0839138934561567,,,,0.6216075696063507,0.8492169106356843,0.8477682227682227,0.6653977352550217,0.641693018730236,0.6316571711667079,0.7495748966953294,0.7588641511233735,0.7520117717995811,0.7439368302312465,0.75,0.5641573994867408,0.5455712451861361,oversample,0.8988201577121437,0.8981966282064282,0.7493857482686787,COMPLETE
2576,0.6104319478402608,2025-09-24 01:42:33.779848,2025-09-24 01:43:34.175546,0 days 00:01:00.395698,0.01307528182901581,dart,0.2666221159627366,1.783316207012385,lossguide,0.10547922638454567,0.003971871453680543,8,12,0.9409800434752793,900,forest,0.4197820048451098,0.9759106403924609,undersample,0.799319100790281,2.233077697607013,0.16045260311409715,weighted,0.6640535805355045,0.22481470205892112,0.7037567816562595,0.7063882063882064,0.4197820048451098,0.6082837033026529,0.6104319478402608,0.9759106403924609,0.7868328052652459,0.7787891558849465,0.44495049504950496,0.4471641791044776,0.9610778443113772,0.9614890885750963,undersample,0.9128799325047927,0.9120427689413838,0.799319100790281,COMPLETE
2577,0.7175977036873482,2025-09-24 01:43:34.327723,2025-09-24 01:44:20.854400,0 days 00:00:46.526677,0.0005278954983061846,dart,0.8744211326604951,9.423523893400763,depthwise,0.0008383773659300747,0.013827279505619188,0,12,0.44909857503089373,800,forest,0.6832302219216809,0.9213652225790169,none,0.9509821943522293,2.7529860254505953,0.22617321657161993,weighted,0.789490923600985,0.5435486116856328,0.8662094380182209,0.8690622440622441,0.6832302219216809,0.7115427058044582,0.7175977036873482,0.9213652225790169,0.8237158812043064,0.8139893714047544,0.7350661194710443,0.7413321167883211,0.6894781864841745,0.6953359007274283,none,0.9262809521392074,0.9239499184826749,0.9509821943522293,COMPLETE
2578,0.6769344961959547,2025-09-24 01:44:21.007801,2025-09-24 01:44:44.344780,0 days 00:00:23.336979,0.014538398152103348,dart,0.39147460609896967,6.614224110701244,depthwise,0.4407460106866958,0.005248784744902369,9,10,25.983350865970582,600,forest,0.35442032143626556,0.7208965185504058,none,0.6832584313141989,1.3238799900978224,0.18289736217152594,weighted,0.4487440648345322,0.25147645271277025,0.8169720544579793,0.8217649467649467,0.35442032143626556,0.6747908330301928,0.6769344961959547,0.7208965185504058,0.7677756647692409,0.7619449746822676,0.5870253164556962,0.5976408912188729,0.7934131736526946,0.7804878048780488,none,0.9025357497704285,0.9013996518649079,0.6832584313141989,COMPLETE
2579,0.7229813664596273,2025-09-24 01:44:44.494645,2025-09-24 01:44:49.842511,0 days 00:00:05.347866,0.0009207079008839784,dart,0.37968014784357557,1.6663904239820382,lossguide,0.022283301112460237,0.09236039077485989,3,12,2.062583197950769,200,forest,0.6600076673622117,0.9658715016567847,none,0.9082070533211344,3.7548282799038066,0.13360057694028038,weighted,0.7118954223341484,0.8300555903748471,0.8629337700890573,0.8630221130221131,0.6600076673622117,0.7231755220177796,0.7229813664596273,0.9658715016567847,0.8249021222976357,0.8198056359896535,0.6998799519807923,0.7003610108303249,0.7480752780153977,0.7471116816431322,none,0.9259913761495981,0.9245085308299485,0.9082070533211344,COMPLETE
2580,0.42110970540394,2025-09-24 01:44:49.990872,2025-09-24 01:45:24.033113,0 days 00:00:34.042241,59.75813360446812,dart,0.6361664877340768,7.285664449800485,lossguide,0.00021082088052210476,0.0002830469212639508,7,6,2.6633886082487805,700,forest,0.6878109291335488,0.6490107059176404,undersample,0.6048996548256603,4.940093133836708,0.07667908515744609,weighted,0.7682150453318656,0.8021788379240937,0.33729143208107276,0.3441850941850942,0.6878109291335488,0.4189553042541734,0.42110970540394,0.6490107059176404,0.6288984229896036,0.6285194989691368,0.265106769650159,0.266926337495704,0.998289136013687,0.9970047068891742,undersample,0.8641609738594211,0.8653602301061364,0.6048996548256603,COMPLETE
2581,0.7207019009818257,2025-09-24 01:45:24.182236,2025-09-24 01:45:58.479259,0 days 00:00:34.297023,0.00016777169032042275,dart,0.7936609369888163,9.533353004382013,depthwise,0.000395424387473452,0.08085600961014805,3,12,0.10414123757522863,700,forest,0.6948385349813312,0.9977797659575969,none,0.9305821344920227,3.7006423193344884,0.08810106351191324,weighted,0.5171450528524134,0.4971589168450743,0.86539052103593,0.8631244881244882,0.6948385349813312,0.726895119418484,0.7207019009818257,0.9977797659575969,0.8261246752836003,0.8196233713230534,0.7064997981429149,0.7040816326530612,0.7485029940119761,0.7381258023106547,none,0.9270964098678472,0.9253573037398352,0.9305821344920227,COMPLETE
2582,0.6625725008529512,2025-09-24 01:45:58.627634,2025-09-24 01:46:23.024490,0 days 00:00:24.396856,25.122959878528697,dart,0.9071558070717359,7.288321199558117,lossguide,26.79509116363248,0.05506267285607157,10,3,85.05520126696385,600,forest,0.5630143555800262,0.8390702091236465,none,0.694835365925377,3.8200626691004382,0.16999419123466622,weighted,0.8995988885133381,0.9926386397989811,0.7929163681031836,0.7975020475020475,0.5630143555800262,0.6602854743912678,0.6625725008529512,0.8390702091236465,0.7166842833647543,0.7071320642878518,0.5435443737904341,0.5509219858156028,0.8408896492728828,0.8309798887462558,none,0.8912869226654253,0.8915113035073151,0.694835365925377,COMPLETE
2583,0.6902963393375944,2025-09-24 01:46:23.173390,2025-09-24 01:47:35.713083,0 days 00:01:12.539693,0.0006027153834370364,dart,0.7952604431434227,6.709149393866876,depthwise,0.001793306596897566,0.016618806030920114,3,12,0.9159857647541564,1000,tree,0.6572238128229682,0.846411320443357,none,0.9451740796815036,4.201481494470469,0.13218168869590313,weighted,0.5601872190867404,0.37410225347005344,0.8381615313747569,0.8363022113022113,0.6572238128229682,0.6999430631998481,0.6902963393375944,0.846411320443357,0.7932786725347898,0.7829602884831299,0.629136813374275,0.6305732484076433,0.7887082976903336,0.7625160462130937,none,0.9124481010871733,0.9094603456924228,0.9451740796815036,COMPLETE
2584,0.6830070735318309,2025-09-24 01:47:35.866237,2025-09-24 01:47:36.762371,0 days 00:00:00.896134,0.0002599097142875789,gbtree,0.4069053729438111,2.31527546227485,lossguide,0.0019093004993192915,0.2650432326736028,2,8,0.5226978880229005,300,,0.652517656434339,0.9695382003609657,undersample,0.9267736917263737,3.810770801403108,,,,0.7918203859184301,0.8021291841539564,0.8027231777231777,0.652517656434339,0.6861503490826433,0.6830070735318309,0.9695382003609657,0.8120246550306685,0.8063401111262849,0.5529965977492803,0.5547835382148584,0.9037639007698888,0.8883183568677792,undersample,0.9220284559205022,0.9187838915339623,0.9267736917263737,COMPLETE
2585,0.705158371040724,2025-09-24 01:47:36.914227,2025-09-24 01:48:00.954355,0 days 00:00:24.040128,0.006534629809006303,dart,0.5420324867636833,0.2919551014446119,lossguide,0.00018456755044673172,0.0093846325714615,9,5,0.13540547250623927,600,forest,0.4660944209086158,0.9988672104236379,none,0.8797698284755968,2.193282980926037,0.3179635740326999,weighted,0.7318950457414526,0.436664118104129,0.8293581738151294,0.8332309582309583,0.4660944209086158,0.7014150098513344,0.705158371040724,0.9988672104236379,0.817470844097437,0.8092273406494197,0.6033898305084746,0.6110414052697616,0.8374679213002566,0.8335472828412495,none,0.92181724560568,0.9200830208161844,0.8797698284755968,COMPLETE
2586,0.6628465804066543,2025-09-24 01:48:01.105171,2025-09-24 01:48:27.209451,0 days 00:00:26.104280,0.0003102988909411602,dart,0.7029936284371971,4.8983578848891405,depthwise,0.03928056594792583,0.027564412370639352,3,12,0.19930815237804297,600,forest,0.5438515975894265,0.799511704525603,none,0.9772675350880633,2.692609116331208,0.19441001246931533,weighted,0.658976287573889,0.48260331504102816,0.8071450506704883,0.8132678132678133,0.5438515975894265,0.6548186148772445,0.6628465804066543,0.799511704525603,0.724721583785019,0.7246924581677425,0.5727564102564102,0.5834689228766677,0.7643284858853722,0.7672229353872486,none,0.8833717017202691,0.8879284338176234,0.9772675350880633,COMPLETE
2587,0.393037336024218,2025-09-24 01:48:27.358600,2025-09-24 01:48:31.605926,0 days 00:00:04.247326,0.03031783485569177,dart,0.6794656277135358,0.2683801078093957,depthwise,0.14093518247116435,0.006907519610715408,0,11,0.2977551529293984,200,tree,0.32540630285380395,0.6606824832894502,oversample,0.5058381589212151,2.550371396823903,0.09226847475735822,uniform,0.42406773420823046,0.9212507963383352,0.2618487050875217,0.26105651105651106,0.32540630285380395,0.3932688262515776,0.393037336024218,0.6606824832894502,0.6972326707449208,0.6927912533801965,0.24478893893369644,0.2445839874411303,0.9995722840034217,1.0,oversample,0.8787300535902646,0.8795945951937687,0.5058381589212151,COMPLETE
2588,0.6942951274492803,2025-09-24 01:48:31.758406,2025-09-24 01:49:39.822194,0 days 00:01:08.063788,0.004644789939338895,dart,0.7148418523781429,8.636651678659213,depthwise,0.010408918972798173,0.020495885896180115,1,12,1.4412336128122343,1000,forest,0.685133284471066,0.8207637028578396,undersample,0.9497417547422765,2.2637015303473076,0.09829620970745842,weighted,0.6595491335656766,0.7054167900262233,0.8141058450199611,0.8195126945126945,0.685133284471066,0.689041095890411,0.6942951274492803,0.8207637028578396,0.8139291952411685,0.8078410999810847,0.5745288406624786,0.5836734693877551,0.8605645851154833,0.8566538296961917,undersample,0.9203822875041198,0.9188301306551726,0.9497417547422765,COMPLETE
2589,0.6794154789825004,2025-09-24 01:49:39.973975,2025-09-24 01:49:41.494352,0 days 00:00:01.520377,0.0030912135385562103,gbtree,0.8955285363863379,8.233163227364324,lossguide,0.7191377679578301,0.0032301789249016056,7,6,0.1351271239975985,400,,0.3632718670590441,0.8652970820976084,none,0.7904950677321751,1.362353781067296,,,,0.9070777574412414,0.8165625959668339,0.818079443079443,0.3632718670590441,0.6814788482047636,0.6794154789825004,0.8652970820976084,0.7832501566990282,0.7704185924540294,0.583029197080292,0.5873362445414847,0.8199315654405475,0.8057338468121523,none,0.9078677813644297,0.9039281486667787,0.7904950677321751,COMPLETE
2590,0.615595075239398,2025-09-24 01:49:41.644909,2025-09-24 01:50:10.543420,0 days 00:00:28.898511,0.35057763431460665,dart,0.4219657998124512,0.3421494199134492,lossguide,0.00036569801341719365,0.003969089523451331,7,9,1.6158487653652693,600,forest,0.5555290586037736,0.9299703529349149,none,0.7815625218549184,0.9497237062795464,0.15705014043318732,weighted,0.7814545836623152,0.2199425234607886,0.8598628314054663,0.8561629811629812,0.5555290586037736,0.6286954163276376,0.615595075239398,0.9299703529349149,0.8105564009146453,0.8024053299031987,0.8591549295774648,0.8535660091047041,0.4957228400342173,0.4813863928112965,none,0.9188209312961826,0.9170298856166217,0.7815625218549184,COMPLETE
2591,0.6702738153795704,2025-09-24 01:50:10.696283,2025-09-24 01:50:13.307392,0 days 00:00:02.611109,0.0012349931632392665,gbtree,0.29993490534161127,0.031914537943211085,lossguide,17.273478712219664,0.0036242809594248986,0,7,9.138301610712627,700,,0.5579842141287744,0.99074414062463,none,0.7921079312172099,4.452778303314668,,,,0.7114869457716588,0.7877981369638652,0.7941236691236692,0.5579842141287744,0.6664521319388576,0.6702738153795704,0.99074414062463,0.7807916651549254,0.7732563015394984,0.5341759092081506,0.5433280170122275,0.8857998289136013,0.8746255883611468,none,0.9097717823479865,0.9084662909608505,0.7921079312172099,COMPLETE
2592,0.7171543316121629,2025-09-24 01:50:13.456940,2025-09-24 01:50:15.990895,0 days 00:00:02.533955,0.0022182867960005605,gbtree,0.26225992910843904,0.7590561823152666,lossguide,0.001479405830941179,0.022675783322063613,1,8,1.0614570600004853,500,,0.6687426806639352,0.9361147507053192,none,0.7948205919326251,4.817821991475217,,,,0.579149575007468,0.8504452861091207,0.8485872235872236,0.6687426806639352,0.7212364052661706,0.7171543316121629,0.9361147507053192,0.8248804039935203,0.8183285931013587,0.6510506372717878,0.6483402489626556,0.8083832335329342,0.8023106546854942,none,0.9268006463570926,0.9256984252268208,0.7948205919326251,COMPLETE
2593,0.6905170301396717,2025-09-24 01:50:16.140858,2025-09-24 01:50:22.421013,0 days 00:00:06.280155,0.0009581612896446861,dart,0.6077977476903063,1.1621980158714553,lossguide,0.00010279149818323952,0.030387906759628134,4,12,1.8510711436670435,200,forest,0.6570514983271732,0.9997343418997915,none,0.9936607170051496,1.87797031912042,0.1605086473257764,weighted,0.5922646493595243,0.8452888462621985,0.8706111167980346,0.8707002457002457,0.6570514983271732,0.6926070038910506,0.6905170301396717,0.9997343418997915,0.8243857129306762,0.8204532424843174,0.8027057497181511,0.8079128440366973,0.6090675791274593,0.6029097133076594,none,0.9259949447664451,0.9239242076886273,0.9936607170051496,COMPLETE
2594,0.0,2025-09-24 01:50:22.572508,2025-09-24 01:50:26.293688,0 days 00:00:03.721180,0.00041267303054177214,dart,0.9658634993254966,5.012812611632063,depthwise,4.995179735769654,0.0005350540450857295,0,9,15.585860739206229,200,tree,0.6309128028908652,0.9709490347475158,none,0.8362498212466958,2.4085786865132066,0.06516378282585243,uniform,0.715132033160012,0.7245137104222735,0.7606715119254785,0.7607493857493858,0.6309128028908652,0.0,0.0,0.9709490347475158,0.7854613435286897,0.7754941761114162,0.0,0.0,0.0,0.0,none,0.9079289370966817,0.9046945779361539,0.8362498212466958,COMPLETE
2595,0.6397430013767783,2025-09-24 01:50:26.445187,2025-09-24 01:51:20.685439,0 days 00:00:54.240252,9.622032497314587,dart,0.6554514961018983,2.83549518689307,depthwise,0.06623312930215251,0.0010527980056880808,8,4,1.0188397422271425,900,forest,0.3255151446510363,0.6746415631641431,undersample,0.5064808432376329,0.5470842213021092,0.05923160001195493,weighted,0.8211959376059168,0.9640471337184529,0.7495137680417647,0.7589066339066339,0.3255151446510363,0.6339566192969335,0.6397430013767783,0.6746415631641431,0.7590539418629185,0.7495277108440834,0.48746261789740053,0.49785714285714283,0.9063301967493584,0.8947368421052632,undersample,0.8989205394505411,0.8958973116068198,0.5064808432376329,COMPLETE
2596,0.6773386693346674,2025-09-24 01:51:20.835661,2025-09-24 01:51:45.031289,0 days 00:00:24.195628,0.031261953098961286,dart,0.8322572299495337,2.064038804131767,depthwise,0.00015905032232550026,0.0480243074894913,3,3,0.37708073530480063,600,forest,0.6942915949623513,0.7474498014530974,undersample,0.5573788259214447,2.7518962198923367,0.07127642926913469,weighted,0.5999864831691092,0.3864698003730545,0.7969085883918517,0.8019041769041769,0.6942915949623513,0.6724991746450973,0.6773386693346674,0.7474498014530974,0.794950745037251,0.7947667283964243,0.5475806451612903,0.5549180327868852,0.8712574850299402,0.8690629011553274,undersample,0.9116315785293132,0.9133324546172814,0.5573788259214447,COMPLETE
2597,0.7018885967009324,2025-09-24 01:51:45.181528,2025-09-24 01:51:46.493079,0 days 00:00:01.311551,0.00045876287947450145,gbtree,0.41959890096872476,0.06187842586963627,lossguide,0.0004521673521756022,0.06264182007818844,2,6,0.13013773870540346,300,,0.6788173451939825,0.9595639350027313,none,0.896851607705393,1.9429218737482856,,,,0.7862921516695405,0.8750127955778483,0.8723382473382474,0.6788173451939825,0.7103202846975089,0.7018885967009324,0.9595639350027313,0.8318057401520333,0.8257177675709033,0.7975492807671817,0.7952329360780065,0.6402908468776732,0.6281557552417629,none,0.929647452888214,0.9277476302162465,0.896851607705393,COMPLETE
2598,0.6556116318192742,2025-09-24 01:51:46.643752,2025-09-24 01:52:17.837903,0 days 00:00:31.194151,0.1823184496095703,dart,0.3819876423366323,0.2887051067787162,lossguide,0.005240362408904311,0.004261466380397327,6,12,1.038417136129305,600,forest,0.6009358952223761,0.8608144294856339,none,0.9967112141981906,2.022591607769414,0.23524047132733156,weighted,0.773493085371176,0.3977750987794916,0.8547446002661481,0.8532964782964783,0.6009358952223761,0.6596306068601583,0.6556116318192742,0.8608144294856339,0.7656972244011494,0.7584702129842235,0.7509557618787548,0.7478070175438597,0.588109495295124,0.5836542575952075,none,0.9031953107453701,0.9020043305844954,0.9967112141981906,COMPLETE
2599,0.7113379187929887,2025-09-24 01:52:17.991647,2025-09-24 01:52:26.000636,0 days 00:00:08.008989,0.00015085443402720677,dart,0.8914957935883653,3.867296452353061,depthwise,0.4192309208054204,0.006236959937667302,0,10,5.5707261828759504,300,forest,0.6524922973079318,0.9010180693605718,none,0.9348581051831254,3.067870905768574,0.005398887127186891,weighted,0.8950183519831942,0.9703751397625702,0.8651857917903573,0.8668099918099919,0.6524922973079318,0.7107401713156161,0.7113379187929887,0.9010180693605718,0.8144973005469277,0.8068733371972415,0.7304740406320541,0.7387096774193549,0.6920444824636441,0.6859221223791185,none,0.9200618314671194,0.9178277263936186,0.9348581051831254,COMPLETE
2600,0.6734153558635727,2025-09-24 01:52:26.151257,2025-09-24 01:53:02.573276,0 days 00:00:36.422019,0.0012531684310770855,dart,0.6775125941856004,2.770428846378089,depthwise,0.004308711165410961,0.02734393131285948,1,12,0.7211544432933794,700,forest,0.5430727025763075,0.8285197483915087,undersample,0.97700337322142,2.715775325000297,0.12428553736811557,weighted,0.7424027787790759,0.7972791254427412,0.7839082812979834,0.7853194103194103,0.5430727025763075,0.6726624282834548,0.6734153558635727,0.8285197483915087,0.8225000864560299,0.8154920927536204,0.5276088542933592,0.529382957884427,0.927715996578272,0.9251176722293539,undersample,0.9257960519355776,0.9237122447930173,0.97700337322142,COMPLETE
2601,0.7090193271295634,2025-09-24 01:53:02.723493,2025-09-24 01:53:27.422149,0 days 00:00:24.698656,0.0001798128509761937,dart,0.8682586716502405,7.832717027827187,lossguide,0.0001108248366313217,0.060127368962470736,1,12,0.6603568709845085,600,forest,0.6900807846074056,0.9586358439673632,undersample,0.9102647297899076,2.0521385648886077,0.27639538972004596,weighted,0.8973384747073021,0.5991483831668286,0.8273108813594022,0.8335380835380836,0.6900807846074056,0.7008334811136726,0.7090193271295634,0.9586358439673632,0.8173590509274322,0.8114685048040158,0.5986064828839746,0.6093509689326361,0.8451668092386655,0.8476679503637141,undersample,0.9239759134479182,0.9222586204146469,0.9102647297899076,COMPLETE
2602,0.6993755575379126,2025-09-24 01:53:27.574866,2025-09-24 01:53:28.806144,0 days 00:00:01.231278,0.00028786358625031676,gbtree,0.3657882790152087,0.5026606786362273,depthwise,0.015205269347928213,0.12636267942161025,0,9,0.10085714743439553,400,,0.636970915727373,0.9886688915897348,none,0.9800415668563771,2.5818537876515273,,,,0.8640655734559043,0.8647763332992118,0.861998361998362,0.636970915727373,0.7074197120708748,0.6993755575379126,0.9886688915897348,0.8160506686741745,0.8120777589845682,0.733578318787322,0.7303213786679087,0.6830624465355004,0.6709456568249893,none,0.9215945524027784,0.9200435189019252,0.9800415668563771,COMPLETE
2603,0.7056444199301343,2025-09-24 01:53:28.954712,2025-09-24 01:53:31.358539,0 days 00:00:02.403827,0.6985628540791197,gbtree,0.2167843076568886,3.3075421559816878,lossguide,0.00256199993226516,0.01597277196899024,7,9,0.1728686818794248,500,,0.627678060937025,0.913299648547851,none,0.8180020334982717,4.362788076794657,,,,0.7066321938722512,0.8333503941037977,0.8360974610974611,0.627678060937025,0.7034608378870674,0.7056444199301343,0.913299648547851,0.8084036818306879,0.8025527646214831,0.6126269035532995,0.6186331399097357,0.8259195893926433,0.8211382113821138,none,0.9207072330913464,0.9189391927916261,0.8180020334982717,COMPLETE
2604,0.7008817544652951,2025-09-24 01:53:31.508456,2025-09-24 01:53:32.958391,0 days 00:00:01.449935,0.0048511046758256664,gbtree,0.347712366274788,2.161530912810737,depthwise,0.0004592947803764439,0.08071659380916803,7,10,0.3144937494638076,900,,0.6040936988392371,0.9767237781274475,none,0.9107109784040601,1.8815554741141083,,,,0.4720929271535937,0.8644692394308527,0.8645577395577395,0.6040936988392371,0.7036705461056401,0.7008817544652951,0.9767237781274475,0.8131315604869038,0.8122291635156271,0.7380281690140845,0.7430488974113135,0.6723695466210436,0.6632434745400085,none,0.9212082496291227,0.9205155552607308,0.9107109784040601,COMPLETE
